component,kind,time,P,Q,T,U,d,fill_level,h,m,m_l,m_v,s
pressurized_tank,Node,12.6,6000881.893164092,,255.27555103760486,99279.73928321617,81.66503881224511,0.0,247152.29533130387,0.5716552716857158,0.0,0.5716552716857158,5404.43885773128
pressurized_tank,Node,12.6,5990495.841881023,,255.1442142573865,99120.10683781742,81.57276924612033,0.0,247024.97280224113,0.5710093847228424,0.0,0.5710093847228424,5404.43857575159
pressurized_tank,Node,12.7,5980132.535472349,,255.01300435832988,98960.78695020222,81.4806328775304,0.0,246897.78544442754,0.5703644301427128,0.0,0.5703644301427128,5404.438294014878
pressurized_tank,Node,12.7,5969791.909770105,,254.8819211167852,98801.77885125326,81.38862944920434,0.0,246770.73298301827,0.5697204061444304,0.0,0.5697204061444304,5404.438012520607
pressurized_tank,Node,12.8,5959473.9008370815,,254.75096430971266,98643.08177426763,81.29675870455041,0.0,246643.81514401175,0.5690773109318529,0.0,0.5690773109318529,5404.437731268248
pressurized_tank,Node,12.8,5949178.444965808,,254.62013371468106,98484.69495494732,81.20502038765355,0.0,246517.03165424571,0.5684351427135749,0.0,0.5684351427135749,5404.437450257268
pressurized_tank,Node,12.9,5938905.478677533,,254.48942910986543,98326.6176313897,81.11341424327317,0.0,246390.38224139423,0.5677938997029122,0.0,0.5677938997029122,5404.437169487142
pressurized_tank,Node,12.9,5928654.938721199,,254.3588502740443,98168.84904407813,81.02194001684066,0.0,246263.86663396494,0.5671535801178846,0.0,0.5671535801178846,5404.436888957339
pressurized_tank,Node,13.0,5918426.762072456,,254.22839698659828,98011.38843587252,80.93059745445721,0.0,246137.48456129458,0.5665141821812005,0.0,0.5665141821812005,5404.436608667335
pressurized_tank,Node,13.0,5908220.885932638,,254.09806902750742,97854.235052,80.83938630289137,0.0,246011.23575354673,0.5658757041202396,0.0,0.5658757041202396,5404.436328616609
pressurized_tank,Node,13.1,5898037.247727779,,253.96786617734918,97697.38814004566,80.7483063095767,0.0,245885.11994170776,0.565238144167037,0.0,0.565238144167037,5404.436048804635
pressurized_tank,Node,13.1,5887875.785107607,,253.8377882172962,97540.84694994321,80.65735722260962,0.0,245759.13685758397,0.5646015005582673,0.0,0.5646015005582673,5404.435769230896
pressurized_tank,Node,13.2,5877736.435944572,,253.7078349291141,97384.61073396585,80.56653879074692,0.0,245633.28623379854,0.5639657715352284,0.0,0.5639657715352284,5404.435489894872
pressurized_tank,Node,13.2,5867619.138332853,,253.57800609515968,97228.67874671705,80.47585076340359,0.0,245507.56780378832,0.5633309553438252,0.0,0.5633309553438252,5404.435210796046
pressurized_tank,Node,13.2,5857523.830587393,,253.44830149837838,97073.05024512144,80.38529289065053,0.0,245381.98130179982,0.5626970502345537,0.0,0.5626970502345537,5404.434931933904
pressurized_tank,Node,13.3,5847450.451242911,,253.3187209223024,96917.72448841573,80.29486492321224,0.0,245256.52646288683,0.5620640544624858,0.0,0.5620640544624858,5404.4346533079315
pressurized_tank,Node,13.4,5837398.93905295,,253.18926415104843,96762.70073813965,80.20456661246459,0.0,245131.2030229069,0.5614319662872521,0.0,0.5614319662872521,5404.434374917618
pressurized_tank,Node,13.4,5827369.232988902,,253.05993096931564,96607.97825812703,80.11439771043253,0.0,245006.01071851875,0.5608007839730277,0.0,0.5608007839730277,5404.43409676245
pressurized_tank,Node,13.5,5817361.272239071,,252.93072116238386,96453.55631449672,80.02435796978789,0.0,244880.949287178,0.5601705057885152,0.0,0.5601705057885152,5404.433818841926
pressurized_tank,Node,13.5,5807374.996207705,,252.8016345161111,96299.43417564378,79.93444714384715,0.0,244756.0184671349,0.5595411300069301,0.0,0.5595411300069301,5404.433541155529
pressurized_tank,Node,13.6,5797410.344514049,,252.67267081693132,96145.61111223059,79.8446649865692,0.0,244631.21799743111,0.5589126549059844,0.0,0.5589126549059844,5404.433263702763
pressurized_tank,Node,13.6,5787467.256991413,,252.54382985185293,95992.08639717802,79.75501125255313,0.0,244506.54761789678,0.5582850787678719,0.0,0.5582850787678719,5404.432986483118
pressurized_tank,Node,13.7,5777545.673686236,,252.41511140845645,95838.85930565663,79.66548569703605,0.0,244382.00706914638,0.5576583998792524,0.0,0.5576583998792524,5404.432709496096
pressurized_tank,Node,13.7,5767645.534857139,,252.2865152748923,95685.92911507793,79.57608807589085,0.0,244257.59609257686,0.5570326165312359,0.0,0.5570326165312359,5404.432432741194
pressurized_tank,Node,13.8,5757766.780974027,,252.15804123987945,95533.29510508572,79.48681814562407,0.0,244133.31443036447,0.5564077270193685,0.0,0.5564077270193685,5404.432156217917
pressurized_tank,Node,13.8,5747909.352717124,,252.02968909270209,95380.95655754737,79.39767566337368,0.0,244009.1618254608,0.5557837296436158,0.0,0.5557837296436158,5404.431879925762
pressurized_tank,Node,13.9,5738073.190976098,,251.90145862320892,95228.91275654524,79.30866038690696,0.0,243885.13802159077,0.5551606227083488,0.0,0.5551606227083488,5404.431603864239
pressurized_tank,Node,13.9,5728258.23684913,,251.77334962181058,95077.16298836809,79.21977207461832,0.0,243761.242763249,0.5545384045223283,0.0,0.5545384045223283,5404.43132803285
pressurized_tank,Node,14.0,5718464.431642006,,251.64536187947766,94925.70654150256,79.13101048552716,0.0,243637.47579569678,0.5539170733986901,0.0,0.5539170733986901,5404.431052431103
