component,kind,time,CdA,Hdot,Q,dP,mdot,qdot,state
ullage_vent_to_atmosphere,Connection,6.5,5e-06,-178640.9468300599,,3391804.2629628186,0.357077314143391,0,1
ullage_vent_to_atmosphere,Connection,6.5,5e-06,-178131.7368844034,,3372195.147812632,0.35604096498756993,0,1
ullage_vent_to_atmosphere,Connection,6.6,5e-06,-177627.8273397762,,3352848.713583172,0.3550155639366937,0,1
ullage_vent_to_atmosphere,Connection,6.6,5e-06,-177128.6323261535,,3333740.6991294846,0.35399991352982224,0,1
ullage_vent_to_atmosphere,Connection,6.7,5e-06,-176634.08249944216,,3314866.813327667,0.3529938677862306,0,1
ullage_vent_to_atmosphere,Connection,6.7,5e-06,-176144.1042282662,,3296222.650344345,0.3519972721608462,0,1
ullage_vent_to_atmosphere,Connection,6.8,5e-06,-176641.3210126324,,3315142.6581712277,0.3530085917445961,0,1
ullage_vent_to_atmosphere,Connection,6.8,5e-06,-177126.73805258554,,3333668.299578361,0.3539960597826006,0,1
ullage_vent_to_atmosphere,Connection,6.9,5e-06,-177600.66047792512,,3351807.359725253,0.3549602868617791,0,1
ullage_vent_to_atmosphere,Connection,6.9,5e-06,-178063.35353005113,,3369566.3120056726,0.3559018029460974,0,1
ullage_vent_to_atmosphere,Connection,7.0,5e-06,-178515.07466999115,,3386951.527194233,0.3568211226536813,0,1
ullage_vent_to_atmosphere,Connection,7.0,5e-06,-178024.92082714423,,3368089.3288636743,0.35582359261074625,0,1
ullage_vent_to_atmosphere,Connection,7.1,5e-06,-177539.90699454,,3349479.1837045257,0.35483667194591567,0,1
ullage_vent_to_atmosphere,Connection,7.1,5e-06,-177059.2634858434,,3331089.943237286,0.353858789666777,0,1
ullage_vent_to_atmosphere,Connection,7.2,5e-06,-176582.93085514673,,3312917.871518587,0.3528898204600446,0,1
ullage_vent_to_atmosphere,Connection,7.2,5e-06,-176110.8431840814,,3294959.027100549,0.35192962597931404,0,1
ullage_vent_to_atmosphere,Connection,7.2,5e-06,-176568.72183146878,,3312376.5962660075,0.35286091823923316,0,1
ullage_vent_to_atmosphere,Connection,7.3,5e-06,-177015.7490438099,,3329427.711090437,0.3537702654875472,0,1
ullage_vent_to_atmosphere,Connection,7.4,5e-06,-177452.4314565332,,3346128.460049432,0.35465868981712284,0,1
ullage_vent_to_atmosphere,Connection,7.4,5e-06,-177879.00144190688,,3362484.67796563,0.35552665593683935,0,1
ullage_vent_to_atmosphere,Connection,7.5,5e-06,-178295.68251946507,,3378502.0186121473,0.35637461093707734,0,1
ullage_vent_to_atmosphere,Connection,7.5,5e-06,-178702.69221714302,,3394186.055879803,0.3572029900915913,0,1
ullage_vent_to_atmosphere,Connection,7.6,5e-06,-178230.21222661473,,3375982.6837730897,0.35624137023893426,0,1
ullage_vent_to_atmosphere,Connection,7.6,5e-06,-177762.77326032647,,3358023.937848293,0.3552901485494566,0,1
ullage_vent_to_atmosphere,Connection,7.7,5e-06,-177299.38900065995,,3340270.435474344,0.354347313472376,0,1
ullage_vent_to_atmosphere,Connection,7.7,5e-06,-176840.00921519852,,3322718.9436184117,0.35341275888496343,0,1
ullage_vent_to_atmosphere,Connection,7.8,5e-06,-176384.57485067687,,3305365.9272042913,0.3524863608326117,0,1
ullage_vent_to_atmosphere,Connection,7.8,5e-06,-176798.2197438735,,3321124.6959575987,0.3533277496227778,0,1
ullage_vent_to_atmosphere,Connection,7.9,5e-06,-177201.9756384843,,3336544.529015869,0.35414912632564843,0,1
